review_id,review_text,rating,date,helpful_count,app_version,developer_reply
a6a7baa4-ce51-4016-821e-04f03851d064,"Great job, guys. New update means I can no longer log in via Google on the mobile app on S23. Uninstalled and reinstalled to no avail.",1,2023-09-03 07:57:59,2,2023.11.1.6726,"Hi there, thanks for the review. Sorry to hear you’re running into issues with Trello. You can try updating the default browser on your mobile phone (see this article - https://support.atlassian.com/trello/docs/troubleshooting-for-the-android-app/). If this doesn’t work, please reach out to us on our contact form - https://trello.com/contact‌‌‌"
d1085232-0aeb-4593-a36e-2536e87d252a,Very nice 👍👍💯💯💯💯💯💯💯💯💯💯💯👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍💯💯💯💯💯💯💯💯💯💯👍👍,5,2023-09-01 22:57:44,0,,
ce1f0a0b-7331-4424-8027-376c8d1a2a1d,"I love Trello, and use it religiously on my office PC.  I'm nonetheless frustrated that some of the basic features of the web version are not available in the App.  More than anything, I'd like the ability to ZOOM in and out.  Trello is a visualization tool.  Only being able to view two cards at once on my more than capable Note 4 screen is a serious limitation in my mind.  Images are also cropped to fit a certain aspect ratio, further hindering visual practicalitiy.  Five stars when these issues are fixed.",5,2023-08-31 23:48:38,39,2023.11.1.6726,
f61f7836-821b-4b54-83e4-0d46d5386d6a,Login never works,2,2023-08-30 12:19:05,2,2023.11.1.6726,"Hi there, thanks for the review. We’re sorry to hear you’re running into issues with Trello. Would you mind reaching out to us on our contact form, please? We'd be happy to help investigate this with you further - https://trello.com/contact‌‌‌"
d8b03ffa-8b9f-4087-b7db-98d177af03ec,Trello has been very slow lately. It is also not keeping checked items checked. No longer able to copy lists.,3,2023-08-28 15:15:57,1,2023.11.1.6726,"Hi there, thanks for the review. We’re sorry to hear you’re running into issues with Trello. Would you mind reaching out to us on our contact form, please? We'd be happy to help investigate this with you further - https://trello.com/contact‌‌‌"
0d51458e-4cf2-45ee-a654-3deec4a0ee71,Best I keep use it,5,2023-08-26 12:53:44,0,2023.11.1.6726,
141deb67-a3e4-4c1b-9a5f-997a2d58d9fe,Been using Trello for years to organize my whole life and will never switch to anything else.,5,2023-08-26 05:29:02,2,2023.11.1.6726,
7f2d4530-ecae-4df9-8c90-2a9d1d6b603f,Love Trello so much,5,2023-08-25 06:58:35,0,2021.16.16509-production,
58f16ac0-a786-46a2-8e9b-6aa45561d1b8,I want to open beta,1,2023-08-25 00:01:04,0,2023.11.1.6726,"Hi there! If you'd like to have access to the Trello app beta versions, you can check the instructions on how to apply it here: https://support.atlassian.com/trello/docs/trello-for-android-beta-program/."
f043fb24-8b2f-40b4-82f1-7e12ee3fc179,"Very well app, recommend try everyone",5,2023-08-23 23:45:07,0,,
8fd6e6f8-68ac-4484-9be0-1cbe3a90d488,Good,5,2023-08-23 05:56:54,0,2023.11.1.6726,
450efc5a-d444-4ef0-8fa9-999d26da90d0,Very useful for group projects. Good experience so far.,5,2023-08-19 02:40:38,0,2023.11.1.6726,
5fb4282a-3895-4a2a-98af-9b550265736a,OK but missing essential widgets like a widget to view a specific board or list.,3,2023-08-17 17:54:17,0,2023.11.1.6726,"Hi there, thanks for the review. We actually have it as an open feature request for the product team to consider and will add you as an official ""+1"" in support of this!"
f8d38561-3cbc-426e-8b4b-d9f90f79b7a9,Great app!,5,2023-08-17 09:34:27,0,,
ea21008f-24cc-4fe2-849d-6c6b96411df7,El mejor!,5,2023-08-16 15:07:41,0,2023.11.1.6726,
b3d5cdd5-0618-402f-ab93-0bd49bf46294,"Like a spreadsheet for ideas, without computation. Can get some things done with text, reminders, and a picture, and a URL. Needs more back & forth linking & time features & pictures & text formatting & project management features & CRM & mindmap integration.",4,2023-08-14 22:07:52,2,2023.11.1.6726,
adca2f38-9363-4cf3-a41f-b1eeb66b3716,Great app,5,2023-08-14 12:59:20,0,2023.10.5.6722,
c995c907-aa34-4f7c-9b12-8155948c7aca,Very Good,5,2023-08-13 01:26:08,0,2023.10.5.6722,
d1f45d7c-cbd3-4bf1-9b91-65f7ae201f78,"Whenever I scroll to ""Activities"" of a card, whole UI freezes for some seconds, and ""Trello stopped responding"" dialog appears.",3,2023-08-12 09:50:20,0,2023.10.5.6722,"Hi, please contact us at https://trello.com/contact and share your Android version and device details. We will reach out to you with assistance."
214c7e5a-29db-4afe-92bb-404a8fcb0894,I really like this app! It helps me keep things organized in a way that I can work with. I also like how you can attach images to cards and set how you want it to look. Now I just need to figure how I can get more boards because I've reached the 10 board limit.,5,2023-08-11 16:42:50,19,2023.10.5.6722,
08055ba1-2203-4e9e-89b6-6d025dd3ad2d,Cool!,5,2023-08-11 02:13:23,0,2023.10.5.6722,
d5493f3d-df8a-47e2-9e29-b133adcbcf41,"An absolute lifesaver for folks like me who are incredibly forgetful! It helps me set up routines and the automation/rules are super handy (they can't be set up on mobile, only desktop, but the automation still works in the app; I DO hope though that this feature will be added in the app soon...!)",5,2023-08-10 23:09:04,20,2023.10.4.6492,
8b666b6e-1884-4e1d-bf90-68ec58e45484,Почему так?,1,2023-08-10 12:47:06,0,2023.8.3.5802,
48201115-b89b-46f5-9f1e-b2df6cdcac52,"F* Jira, Embrace Trello",5,2023-08-09 22:46:07,0,2023.11.1.6726,
631ff8cf-8973-418c-8748-a2272e601464,It's best,5,2023-08-09 12:24:58,0,2023.10.5.6722,
6b261967-9fc7-443f-b34c-9e6488071269,"Makes life easier! Been using this on my laptop and tablets, so convenient. the desktop version is dope, new design and dark mode 👍🏻 Update : slow connection/ update. Desktop version plagued with connection issues",5,2023-08-07 20:03:07,4,2023.10.4.6492,
61b45f93-e51e-4882-bbb6-53423512ba36,Please add Persian language to the program,4,2023-08-07 07:41:11,0,2023.10.5.6722,We are continuously looking to expand our language support for other regions. Please continue to check back and let our support know in case of any additional questions/issues.
0a340648-3a9d-4da3-b780-d33b6d1680ed,"Power-ups don't work, so unless you're just using vanilla trello features the app is worse than the web UI",1,2023-08-06 05:54:13,0,,"Hey Jonny,

Basically the way powerup API works are very web-dependent (HTML) because the mobile apps are native (iOS and android) and not web wrapper apps the powerups can’t easily be made to work. We do have few powerups that are supported in mobile, But our team is diligently working on adding more powerups to the mobile app as well"
4694546e-a758-4be1-93ee-d4040c8e0ca4,"worst experience i ever had on productivity tools is when i wrote a long sentence for a card, misclicked the background of the ticket that currently opens, and all progress are lost! OH GOD!",1,2023-08-05 06:27:21,2,2023.10.5.6722,"Hey Erick, Sorry to hear about the trouble, was that card description you were editing? you should be able to restore a description when lost, Please contact our support team via https://trello.com/contact to assist you furthermore on this."
de596512-8a15-406f-b4e9-e77dce2c21ec,"Excellent management app, and it's free! Highly recommended!",5,2023-08-05 06:09:46,0,2023.10.5.6722,
ad29ed9a-c969-4082-a6be-ffe433ecc07a,Very useful app!,5,2023-08-04 06:38:05,0,,
611756b2-bfb1-40ff-a46c-f3d1f1dd9ea4,"I'm a big fan of Trello, but when I go to open the app there is no splash screen like other apps, so it seems like it won't open when it is really just loading. Just a suggestion ;)",4,2023-08-03 14:25:10,3,2023.10.5.6722,"Hey there, Thanks for the feedback, We'll raise this with our product team as a feedback, Glad that you enjoy using Trello!"
4c36018a-136e-4f82-b2b7-57139ebe9beb,Didn't work,1,2023-08-03 11:20:14,0,2023.10.5.6722,Hi there - Could you please reach out to us at https://trello.com/contact/? We'd love to look into what's not working and see what we can do to help!
e3621090-0860-4cea-9f62-cd57583cae9a,"Some ""wigs"" are gone! Will a better version of list-wig com back?",4,2023-08-02 14:37:27,1,2023.10.5.6722,
6d77952a-a1f4-41a5-9c5e-2ba36e985466,Efficient,5,2023-08-01 22:50:52,0,2023.8.3.5802,
2c961e7c-2d96-456a-904a-51e1f6a45b6c,"Not as intuitive as they probably think it is. It's probably great for people wgo have time to learn it, but since I'm using it for time management purposes, thats obviously not me",3,2023-07-30 06:54:20,1,,
cb674467-bc96-4b0f-95b3-93fff5de8868,"Incredibly useful for organising anything, whether it's just solo a project or a big collaboration, it's perfect for the job!",5,2023-07-29 08:43:08,0,2023.10.4.6492,
c337b128-e35c-4495-bf94-ec2417ea06af,Do this app support swipe gesture to jump on next card in detail view,5,2023-07-27 12:31:15,0,2023.10.4.6492,"Thank you for taking the time to provide a review! Currently, Trello does not have any dedicated touch or gesture support. That said, we'll be happy to pass your interest in this on to our team for consideration!"
2d686966-20f3-42ab-bebe-b5ab97a20a9d,Love it. But it more geared towards organizations and groups. Can't seem to use it individually,5,2023-07-27 02:02:21,1,,
3126b1a9-5665-4925-92f9-64bdada50084,"Great APK,i love it",5,2023-07-25 18:17:15,0,,
fa9fdb3f-f3b3-41a8-9ae2-beee6075e274,"When I login, it shows JavaScript load error.",1,2023-07-25 14:00:58,0,2023.10.4.6492,"Hi Abhishek,
Sorry about the inconvenience. Try clearing the cache or reinstalling the app. In case the issue still persists, kindly send the error screenshot to https://trello.com/contact along with the contact details so that we check this."
5ae78df3-18b2-4e62-87bf-0b1f40a7cff5,Weekly cards doesn't notify,5,2023-07-24 05:57:24,0,2023.9.4.6261,Thank you for downloading our app. We would love to help you with this issue. Please write to us at https://trello.com/contact so that we can help you.
10e7ab19-7c87-4fd1-b959-d9384eb525bf,"Can't change text alignment, can't make cards with no text, no way to turn off the little description and attachment icons at the bottom of a card, can't just make the description visible on cards you have to click on cards to see them, tags don't show whatever words you labelled them with unless you click on things, can't simply delete things they have to be archived, there's apparently settings you can't adjust in the app you have to use the website, generally just half-ased. Don't bother.",2,2023-07-23 15:18:56,8,2023.9.4.6261,"Oh no! We sincerely apologize for the troubles you've had with the app. We'd be happy to take a look into this for you, please contact us at https://trello.com/contact. Thank you."
70d48fe9-2db8-4e2b-94aa-39a2cbafad5b,"Allow us to organize and customize color of Labels Edit: Rated it to 5 stars now! Can you add an option where we can add Icons/Small Image beside Title Card like this Breakfast ☀️ I know we can add Card Cover but it's too big sometimes, just need a small image beside the text just like Labels",5,2023-07-21 11:43:50,1,2022.15.1.2433,"Hey there! We'll be releasing enhancements to our labels feature soon, watch this space!"
8e905a5a-903f-4051-b188-e8169a784b74,Great experience. Really helpful for my business,5,2023-07-17 08:38:15,0,2023.9.4.6261,
9f2a68a0-091e-4711-8aae-034d3da20e8e,I love this app. I am only using a fraction of the features,5,2023-07-15 12:48:21,0,2023.9.4.6261,
6c98f854-331a-4a55-b1ae-a95f25fb306f,"Todoist is much better for a task manager. Tried to use it as a CRM, but it doesn't really work well for that either. I canceled and deleted the app, but I am still getting billed for it. It's been 90 days. Trello claimed it would only take 1 billing cycle. It's been 3 billing cycles. So, I've paid for 3 months that I haven't used the app.",3,2023-07-14 11:08:31,12,2023.8.3.5802,
561ad154-a519-4df6-8eb1-95a5562709d3,"User-unfriendly, badly organized, not intuitive.",2,2023-07-13 04:42:10,1,2023.9.4.6261,
b1cdb0e8-ab80-400d-a9ea-4ed0170d1dd5,"After download, it did not work as it was having a bug, neither latest updates were found on Google play store. Please check and rectify the issue at the earliest possible time. Thank you.",1,2023-07-13 01:27:51,1,,
c9348b9e-cc5e-43cd-b245-e25765a63a23,"Does not work well with default Samsung keyboard or Google's GBoard. Impossible to select text and edit it, input fields keep flashing and it just won't let me select text like every other app I've ever downloaded.",1,2023-07-13 01:20:35,4,2023.9.4.6261,
a311adff-10f3-49b4-9beb-9bf57de970f3,Love love love Missing one huge feature! When adding image no way to draw an image right there... I have to open draw pad on phone draw save image then upload... Please add this feature,5,2023-07-11 01:10:46,1,2023.2.4.3446,
19074335-ee70-464b-933a-f2a6f6c64554,"It's rare to find an app that works just as well as accessing the same service on my PC. This one does that, while being quite similar visually. Highly recommended.",5,2023-07-10 13:01:59,3,2023.9.4.6261,
b8957a2f-0ec3-420c-888a-49c0caa5687b,"Si pudiera le daría 0 estrellas. Colocaron eso de Attlasian y mágicamente perdí todo lo que había hecho en esta aplicación, además de que no deja sincronizar la supuesta copia de seguridad que se hizo en el drive. Mal, mal, mal. Les advierto a todos que sean precavidos con sus cosas.",1,2023-07-09 20:21:18,0,2023.8.3.5802,
5c8c21e1-0754-451b-a521-cce74ff34a80,Love it! I've never gone back!,5,2023-07-06 23:52:14,0,2023.7.1.5447,
30a30412-9111-47b0-906e-2bb4a6707879,Use the web portal. Saving in the app is unreliable and I've lost unsaved data too many times.,1,2023-07-06 23:13:40,1,2023.8.3.5802,Sorry about this issue. Please contact us at https://trello.com/contact and let us know more about the issue you're experiencing. We would be glad to help with this. Hope to hear from you soon.
5eda71ac-6d77-46ed-8393-ac6839e755c7,It isn't showing my boards after the update !!!,1,2023-07-04 14:02:11,1,2023.9.3.6068,"Hi Ambreen, thanks for the review. We’re sorry to hear you’re running into issues with Trello. Would you mind reaching out to us on our contact form please? We'd be happy to help investigate this with you further - https://trello.com/contact‌‌‌"
bf7ca880-3b4e-4711-ac03-dd9e50b1eb3f,"Great way to keep track of programming projects. The offline feature makes it even better, that way when your internet falls you can get into your projects to use all that extra time",5,2023-07-04 04:48:25,1,2023.9.3.6068,
0fd41c0a-f88f-4ca3-a5ee-273a57be3e9e,Haven't been able to access in days. Have tried logging in and out as well as deleting and redownloading. App just constantly loading boards and nothing comes up,1,2023-07-04 03:43:53,1,2023.9.3.6068,"Hi Chloe, thanks for the review. We’re sorry to hear you’re running into issues with Trello. Would you mind reaching out to us on our contact form please? We'd be happy to help investigate this with you further - https://trello.com/contact‌‌‌"
7e0cb160-ab36-4924-9178-284a3c7168f8,I love trello but this app won't even let me log in I am actually crying and screaming trying to connect my google account but I just doesnr work,1,2023-07-02 13:17:05,1,2023.9.3.6068,"Hi there, thanks for the review. We’re sorry to hear you’re running into issues with Trello. Would you mind reaching out to us on our contact form please? We'd be happy to help investigate this with you further - https://trello.com/contact‌‌‌"
1d14b4b2-7034-4bfb-9754-4f3b36a37549,Excellent app!,5,2023-07-02 04:36:37,0,,
75a4e58f-3f35-4561-84f3-e96b365f0805,"Adoro o Trello, mas o fato do aplicativo não ter salvamento autmático já me fez perder muitas anotações por tocar sem querer fora do card (uso no tablet).",4,2023-07-02 00:14:03,0,2023.8.3.5802,
d0ba70d7-d71e-43f8-9007-f0ef3c58d467,Just keep loading after an update,1,2023-07-01 09:35:27,1,2023.9.3.6068,"Hi there, thanks for the review. We’re sorry to hear you’re running into issues with Trello. Would you mind reaching out to us on our contact form please? We'd be happy to help investigate this with you further - https://trello.com/contact‌‌‌"
5c7239ee-1699-4be3-b117-cecb796f042b,"best app, if only it could make. new line by pressing enter like Samsung notes and Google keep",4,2023-07-01 03:15:32,0,2023.4.5.4491,"Hey there, thanks for the review! We're not sure what you mean by your 'new line' suggestion, do you mind reaching out to us at https://trello.com/contact so we can assist you?"
4f2b3d29-db8f-47c6-93bc-4c7c043dc976,An app i wished for.,5,2023-06-30 14:06:58,0,2023.8.3.5802,
fca0365b-e6ba-4234-a2df-c32000b36352,I love love love love love trello. And the app is good. BUT the new colours for labels are so awful they knock off two stars. Holding myself back from knocking off more. They're that bad.,3,2023-06-29 16:23:47,1,2023.8.3.5802,"Hey Jesse, thanks for the review and for sharing your feedback. I've shared it with our product team - thank you for your honesty and helping improve Trello!"
395facae-c123-4bc0-966a-553dac1ef409,This is superb app. But why I dont see power up in app?,5,2023-06-28 13:27:40,0,2023.8.3.5802,"Hi Laxman! Thanks for your feedback. Unfortunately, the only Power-Ups available for our mobile apps are Calendar, Voting, Card Aging, and List Limits. We're planning to bring more Power-Ups to mobile in the future, but I don't know exactly when that's going to happen. I've passed your interest in this on to our team for consideration!"
132ddf79-f5f1-4afa-84b4-0f1e20c198f5,ماشاءاللہ احدی صیب یو ډیر زبردست اقدام,5,2023-06-23 10:37:03,0,,
fbfd94ba-9b3e-4894-8599-ab89d943c46b,"A different way to track ideas/projects and to do lists. I really wanted to stick to Google notes and I tried Microsoft's to do but Trello is the one for me because of what I'm tracking specifically is much better represented in the layout. Even my daily tasks are nicely organized now and since I can only have 10 boards free, I'm more selective about what projects and tasks I put in. My other apps are messy mountains of notes. Don't change Trello, please.",5,2023-06-22 10:54:36,43,2023.8.3.5802,
f67cea04-6860-4103-90f9-9eaef02a1c19,"The app is helpful and well laid out. Recently, on my phone (Galaxy M31 - Android 12) there is a glitch occurring where adding a new card to a list, makes the previous list ""window"" reduce in size so I can't see all the cards properly. It's a bit annoying as I use the app to see my to do lists at a glance. I have to leave the board and go back in to refresh. I went looking for a way to report the bug and found the process confusing. They say PLEASE report any bugs but it's certainly not easy!",3,2023-06-22 07:52:40,38,2023.8.3.5802,Thank you for your feedback. Please update your app to the latest version when you see an option. Try uninstalling and reinstalling the app and If the issue still persists please feel free to raise a support ticket - https://trello.com/contact#/
c1f834ca-9d45-45e3-a252-48cb9b1e81fa,i like the interface of trello💪💪,5,2023-06-22 01:56:21,0,,
22480e7f-bfdf-4954-b85b-407c906dbd72,Wonderful for storing information,5,2023-06-21 16:35:03,0,2023.8.3.5802,
1e157e0a-07d1-4dab-9d99-ccef397998fe,More,5,2023-06-21 06:36:42,0,2023.8.3.5802,
26bf5d86-7118-4b8e-a201-7fecf1d14351,User friendly and easy to organize tasks. keep the work,5,2023-06-21 02:44:21,0,2023.4.5.4491,
1cfecd42-6084-4102-a6d1-cc8a99d9488c,"Great. Other than Google Drive features do not work. No Dropbox. Can't view images from Google Drive. Docs work, but plan attaching anything. You end up using the web version so much because app doesn't have features. I just end up staying on the web version.",3,2023-06-20 21:03:59,0,2023.8.3.5802,"Sorry to hear that! Please follow the Troubleshooting steps as mentioned in the link. https://support.atlassian.com/trello/docs/troubleshooting-for-the-android-app/
If the issue still exists please write to us at https://trello.com/contact with more details of your issue. We'd love to help you troubleshoot."
45ff8926-945a-4315-852a-998f0fac80ed,"Trello has been a life saver. Super easy and convenient to use, highly recommend for use in a work place!!!",5,2023-06-19 12:12:52,0,,
3b10c836-bcf8-47d4-85c1-8006a6d39626,This app is just wonderful. Kudos to the developers.,5,2023-06-18 16:09:54,0,2023.8.3.5802,
5e3218b9-4cc3-4659-b5dd-310ed57d7a1b,"Not bad, recommended",4,2023-06-18 00:56:00,0,2022.13.2.1762,
74e008a3-fdab-4cb9-92d3-17f154492fac,I love the apps UX/UI design. Excellent approach,4,2023-06-16 17:19:33,1,2023.8.3.5802,
a8e6cf1a-3fc6-4c08-b632-b13aca5ae834,"Please remove the reminder that there's no work boards left. It pops up everytime I open the app. Other than that, the app is pretty good in improving my efficiency at work",4,2023-06-16 03:38:29,0,2023.8.3.5802,
3aff2efd-9ca4-49e1-8b5c-43c0180e3632,"Just install when logging in. Javascript load error appears. Checking network ,change other auth wont work",1,2023-06-15 22:02:10,0,2023.8.3.5802,"Hi there. We’re sorry to hear you’re running into issues with Trello. Would you mind reaching out to us on our contact form, please? We'd be happy to help investigate this with you further - https://trello.com/contact‌‌‌. Thank you!"
b2524dc2-10d9-40bd-ae76-eac62771ff59,essa versão do dia de hoje está com um design incrível.,5,2023-06-11 14:17:55,0,2023.8.3.5802,
4d4913f8-ae32-4cfd-bff7-0ce9fd61f9a1,"The app is nice... Im just having troubles when I apply the widget to my Homescreen, it doesn't allow me to select the right board, and it displays one I don't want at my Homescreen.",4,2023-06-07 12:22:19,0,2023.7.1.5447,"Hi André, thanks for the review. We’re sorry to hear you’re running into issues with Trello. Would you mind reaching out to us on our contact form, please? We'd be happy to help investigate this with you further - https://trello.com/contact‌‌‌

"
5fe2f562-b905-40b3-93e2-a49b4e552ade,Eh...,3,2023-06-07 07:12:05,0,2023.7.1.5447,
8bd7c9b9-4193-4fb0-a156-3a3e4da4acc8,This app is very worst. I installed this app and it did not open. I also reinstalled this app then also the same thing is happening. I really want to be organized and somebody told me about this app that's why I installed it but this app literally cheated on me.,1,2023-06-06 23:41:17,0,,"Hi there; we’re sorry you had a frustrating experience. Please raise a ticket with us at https://trello.com/contact‌‌‌ and share any information that might be helpful to fix your problem, for example, the device OS, app version, and screenshots with error messages - if any. We'd be happy to help investigate this with you further.
"
41fc6a25-33da-47f6-806a-ba8a722d7c1d,Great project management app. No glitches I have noticed.,5,2023-06-05 22:38:45,1,2023.6.2.5036,
89da6eda-3926-462c-8cbd-92026d791e4d,Great and free!,5,2023-06-05 22:32:57,0,,
ace4d47c-3cb7-4f06-a236-d8f7177ca51a,Heads-up. It is soooo difficult to find the unsubscribe billing button when you start paying..........,1,2023-06-05 11:33:59,1,2023.7.1.5447,"Hi there; thanks for the review. We’re sorry to hear you’re running into issues with Trello. Would you mind reaching out to us on our contact form, please? We'd be happy to help investigate this with you further - https://trello.com/contact‌‌‌"
caa81662-f998-4735-8b93-9e4109836423,It's nice 💯,4,2023-06-04 05:16:02,0,2023.6.2.5036,
7d6ef6fb-a703-4bd3-a392-dc126fab9bfc,"My friend has an iPhone and whenever I try to add him to a board I get this ""We could not load this board. Verify you have permission to see it"" I'm busy, I don't have time for this. uninstalled.",1,2023-06-03 13:47:24,0,,"Hi Ahmad, we’re sorry you’re having issues adding your friend to your Trello board. Please raise a ticket with us at https://trello.com/contact‌‌‌ and share the board link and your friend's Trello account username. We'd be happy to help investigate this with you further.
"
0462ab53-ff79-4783-bb54-c6db18cbe634,"The app is fine but the text is for freaking ants! Please make the text bigger, there is plenty of space",3,2023-06-03 08:54:42,2,2023.7.1.5447,
324ccf63-e7d1-4504-81de-97f871379ebb,Tidak bisa login,1,2023-06-03 06:32:21,0,2023.7.1.5447,
b43292d7-27a3-4993-be44-6b4fe950f1e9,"Best thing is that there is a free version. You can really do anything with this app, as reliable as Google Drive, Evernote ...etc. new features are being all the time. A great array of backgrounds for boards. I use it for my personal organization. Switch easily between mobile device to laptop. Convenient, suggestions, color coding, tags, a search feature, archive feature. Really a good resource",5,2023-06-02 18:39:01,95,2023.7.1.5447,
bf305588-c93b-450b-a7f4-f46cf4ad6036,"I opened it and creating tasks was easy, but I couldn't find a button to mark a task as complete (which we all know is the best satisfying activity)... So I un-installed. I will experiment with others apps now.",3,2023-05-30 04:01:22,0,,"Hi Paulina, thanks for the review. We’re sorry to hear you’re running into issues with Trello. Would you mind reaching out to us on our contact form please? We'd be happy to help investigate this with you further - https://trello.com/contact‌‌‌"
76fd09bf-a798-49c6-a23e-3455b9865a6d,Good,5,2023-05-29 21:53:10,0,2023.7.1.5447,
9bdc6ad0-6251-4a81-b9b9-9029cb900122,"It was only a great experience for me. I am only using it as a checklist, and it is working well for me. I would have liked to when you enter a new activity, that I could do it at th spot I need it for in the future. It does not allow me to do it ... all new activities must be done in the bottom line ablnd then as a 2nd movement scroll it to the place I need it to be. This is time confusing. But thank you 😊 for the app. Greetings Lammie Bloemfontein South Africa",5,2023-05-29 20:01:50,1,2023.5.5.4988,
eb97cb03-e13a-4654-8ee0-857ff595f185,Good App,5,2023-05-29 00:36:50,0,,
019a2a57-8e0d-4dfe-b12c-6fc44767e04a,"Please make widgets work, it can't able detect cards in widgets, Microsoft dolist has same problem, device (vivoy33).",1,2023-05-28 14:06:47,1,2023.7.1.5447,
cfcafe5a-1ff3-4959-81a5-b2f0caab8739,Idk,5,2023-05-25 17:18:48,0,2023.7.1.5447,
f89dc7c7-0057-417b-aac7-894d9c880e55,Very Bad. ... Sometimes it loads and mostly it can't load. It's too slow and too bad in functioning,2,2023-05-25 08:44:44,1,2023.7.1.5447,"Hi Sudip, thanks for the review. We’re sorry to hear you’re running into issues with Trello. Would you mind reaching out to us on our contact form please? We'd be happy to help investigate this with you further - https://trello.com/contact‌‌‌"
5f79520f-f4e8-4bc5-8bc2-829902354b8c,"If you are not able to log into the app, try setting your phone's default browser to Chrome. My default browser is Edge and this caused authentication issues. After logging in, you can reset your default browser back to Edge, Firefox, etc. Thank you Salomao from Trello Support for helping me figure this out!",5,2023-05-24 18:30:50,2,2023.7.1.5447,"Hi James, thanks for the review. We’re sorry to hear you’re running into issues with Trello. Would you mind reaching out to us on our contact form, please? We'd be happy to help investigate this with you further - https://trello.com/contact‌‌‌"
1e421c98-30d4-4528-8dac-ae093981854a,Has potential but needs a lot of UX work. Hire more UX Designers and do more user testing for feedback. Google UX and Rhett Kuseski for help.,2,2023-05-24 17:42:34,0,2022.10.3.1074,
b79b4ffe-f0cb-4934-90c0-7f4bd31a0ad1,Suddenly trello app not working,1,2023-05-24 10:26:26,0,2023.7.1.5447,"Hi Raja, thanks for the review. We’re sorry to hear you’re running into issues with Trello. Would you mind reaching out to us on our contact form please? We'd be happy to help investigate this with you further - https://trello.com/contact‌‌‌"
97fd209b-ac73-41d4-95fd-d893e9189fdc,"I like this app when i used on my pc, but when install on my phone it can't working and always force close, i hope it can be fixed and i will change my rate for this app",2,2023-05-22 18:27:28,0,2023.7.1.5447,"Hi, can you please try reinstalling the app? If you're still having trouble after this you can reach out to us at https://trello.com/contact/ and we'll be happy to look into this for you!"
c514609c-10bb-4f5b-a279-47ca08852773,Great app,5,2023-05-22 12:33:39,0,2023.7.1.5447,
22e1eaaf-a921-4e8f-81a9-9649191e22d0,Nerve been user friendly,1,2023-05-17 22:10:55,0,2023.6.2.5036,"Hi, we are always looking to improve the experience for our users, and really appreciate the feedback. If there is anything specific we can look into, please contact us at https://trello.com/contact."
9e9a7630-aa6a-416d-b733-c54f296eff1c,"Great app! Helps me stay organized. Before, I was dropping the ball and missing deadlines. Now, I know what I have and can project when I can get to my part of the project and communicate that with my team!",5,2023-05-17 08:09:38,1,2023.6.2.5036,
c3c75c79-a093-47b2-b2eb-5421159aebbc,Can't delete all cards on a board with one action. Going back to Google Keep.,1,2023-05-17 01:11:49,0,2023.7.1.5447,"Hi, thanks for leaving a review! We've passed your interest in this feature onto our team for consideration!"
70387fc3-73da-46b0-8e7b-e18a5af259a2,Larger files can't be attached.,4,2023-05-15 15:41:52,0,2023.6.2.5036,"Hi there, thanks for the review! On our Premium and Standard plans, you can upload files up to 250MB in size, if you're wanting to upload files larger than that the best thing to do will be to upload them to a cloud storage folder and then you can link to these files on your Trello cards."
26dd5841-e8da-42e8-9230-6afe6a9c705a,I have to sign in to Atlassian to sign in to trello. I need to jump through two factor id. I just want to jot down a damn idea and have it be there later to add to.,1,2023-05-15 09:09:47,1,5.5.0.11966-production,Hi! Thanks for the review! We'll need you to sign in to be able to use Trello so we can save your cards and make sure they're available both in our app and on any other device you want to use Trello on.
66ffe78a-8eaa-40a4-a6e8-fef7bf8bbae3,We cannot still add ourselves to a card. You only see a list of other members but not yourself. Edit : It was a new project so I had to add myself to the board first.,5,2023-05-15 08:37:20,0,2023.6.2.5036,Normally you can simply open a card and click on the Add icon on the top right if that's not happening Can you give us more information at https://trello.com/contact so that we can investigate?
6e2f2e26-df31-477a-8cdf-9c15de78978c,"Whenever I open certain apps on my Nexus 5 or multitask, trello keeps crashing even though I never opened it. Then when I try to open it, it crashes instantly.  Love the app but can't use it like this :\",5,2023-05-14 11:52:12,4,2023.6.2.5036,"Hi Sergio, can you please try reinstalling the app. Please contact us at https://trello.com/contact if the issue persists."
9806b5e5-24c8-4458-ba37-5b00792c597a,"Перестала работать синхронизация приложения. Оно пытается синхронизировать, но не делает этого",3,2023-05-13 12:57:22,0,2023.6.2.5036,
da898d4f-db5c-458a-babd-11ad5d55016c,Login with Google not working when I try to login it's redirect after Gmail login to again login screen many times,1,2023-05-08 12:17:01,0,2023.6.2.5036,"Hi Sagar, can you please try reinstalling the app. Please contact us at https://trello.com/contact if the issue persists."
58a02dbc-9847-407c-b8e3-e96124225bc7,Nice app,4,2023-05-07 19:47:13,0,2023.4.5.4491,
ffc4c0d7-90f0-4b04-80f8-55b9428fd78a,Nice app easy to handle,5,2023-05-06 22:04:57,0,2023.6.2.5036,
18f20008-262e-40eb-b03f-c6a50452971f,"Using Trello since 2016 for personal use. It's one of the lightest and fastest app which syncs super fast and works offline perfectly. Simple yet powerful. Can be used for task management, but I feel its above that. It's a tool that can manage your entire life, whether it's personal or work. Free Tier is more than sufficient for most of the users.",4,2023-05-04 09:31:51,17,2023.6.2.5036,
